comment,topic
"coba lihat kembali akhir sesi pak prabowo pas d suruh relaxasi saya merasa apa yg d bicarakan pak prabowo benar"" saya merasakan kejujuran ucapan pak prabowo dan saya ingat gus dur pernah berkata prabowo lah yg paling ikhlas untuk indonesia",Pemimpin bangsa untuk Indonesia maju
"prabowo hanya ingin meni gkatkan derajat indonesia sebelum meningal, gak salah kalau di pernah dikatakan gusdur manusia paling ikhlas untuk indonesia❤",Pemimpin bangsa untuk Indonesia maju
bismilah prabowo menang kelihatan dia iklas dan tulus mengabdi buat indonesia😢,Pemimpin bangsa untuk Indonesia maju
"sebetulnya semua capres kali ini sangat berpotensi dengan keahlian dan kelebihan masing-masing, tetapi yang menjadi keungulan dari pak prabowo adalah beliau sat ini tidak disetir dan tidak menjadi boneka siapapun, justru  beliau sudah membuktikan jiwa kepemimpinanya dengan mendirikan partai mulai dadi 0 hinga menjadi seperti sekarang ini, dan hal itu yang menjadikan kelebihan beliau dibandingkan kontestan yang lain. 
siapapun presidenya nanti semoga bisa membuat indonesia semakin maju, rakyat semakin sejahtera damai sentosa 🇮🇩",Pemimpin bangsa untuk Indonesia maju
"""kalau orang yang paling ikhlas kepada rakyat indonesia itu prabowo. ya banyak lah (hal) yang menunjukan betapa dia ikhlas betul kepada rakyat indonesia,"" ucap gus dur dalam dokumentasi acara ""satu jam lebih dekat"" di salah satu stasiun televisi swasta kala itu.",Pemimpin bangsa untuk Indonesia maju
dari ketiga calon saya melihat keihlasan dan keinginan yang kuat untuk memajukan indonesia ada pada pak prabowo subianto semoga alah memberikan pemimpin yang ikhlas untuk memimpin negara kita inih,Pemimpin bangsa untuk Indonesia maju
"pak anies dan pak ganjar memang terlihat org yg pintar dan sangat intelektual. tapi untuk memimpin sebuah negara yg besar, jiwa nasionalis, cinta tanah air, dan keinginan yg besar untuk merubah negara menjadi lebih baik menurut saya sangat amat terlihat di pak prabowo. mungkin pak ganjar dan pak anies 5-10 tahun lagi baru pas untuk memimpin indonesia.",Pemimpin bangsa untuk Indonesia maju
prabowo fix presiden indonesia ke 8 no debat❤️❤️❤️,Pemimpin bangsa untuk Indonesia maju
prabowo subianto presiden indonesia 2024. hanya prabowo yang bisa mengembalikan harkat dan martabat bangsa ini. insya alah 2024 prabowo presiden,Pemimpin bangsa untuk Indonesia maju
pokoknya big no ganjar.. aku maunya kl bukan anies ya prabowo presiden indonesia,Pemimpin bangsa untuk Indonesia maju
prabowo menang indonesia pasti akan lebih baik !!!,Pemimpin bangsa untuk Indonesia maju
aku doakan pak prabowo jadi nomor 1 di indonesia... alahu akbar..🙏,Pemimpin bangsa untuk Indonesia maju
"sudah sejak dulu indonesia itu pusat utama lumpung ekonomi dunia tapi selalu d jajah oleh londo ireng atau org bilang penghianat negara tanah air , dari gagasan bapak prabowo subianto, bapak prabowo subianto ingin melanjutkan kemerdekan warga rakyat republik indonesia yg sudah sejak lama d cita*kan 💪🇮🇩😇",Pemimpin bangsa untuk Indonesia maju
hati hati ginanjar penerus jokowi.akan jadi boneka megawati.lihat tanah rampang enak2 saja mau dibeli cina...maju terus indonesia yg amanah.,Pemimpin bangsa untuk Indonesia maju
"menit 5:09:30 prabowo (skg) menuju indonesia emas 2045
prabowo (jadul) indonesia bubar tahun 2030

haha😂",Pemimpin bangsa untuk Indonesia maju
"respect dengan 17 program prioritas pak prabowo yang memperhatikan kebutuhan, keadan, dan pertahanan indonesia sat ini. segala kekhawatiran terasa langsung terjawab dengan gagasan beliau makin yakin bahwa beliau bisa menjaga, mengurus indonesia menjadi lebih baik lagi",Pemimpin bangsa untuk Indonesia maju
"dr ketiga bacapres,mba nana kykny tdk pny kedekatan keakraban dg pa ganjar,kl dg pa anies dan pa prabowo suasana lebih cair,,,hidup indonesia menuju number one country in the world,,,semangat",Pemimpin bangsa untuk Indonesia maju
"saya review dalam sudut pandang kampus coba ya.

kesaman ketiganya, sama-sama ingin membuat indonesia maju. mereka bagus, tapi di levelnya masing-masing.

mas anies dan mas ganjar sama-sama lulus untuk level s1 atau mungkin s2. beliau fokus pada teori, seperti sarjana. mereka mencoba fokus ke pemaparan teori2. aspek2 praktiknya pun di level abstrak, jadi mengandaikan jika program a jalan maka cara implementasinya gini dan gitu (belum ada bukti nyatanya). ya, memang di level s1, beliau berdua dapat a.

prabowo, saya kira ada di level lain. pemaparanya tidak lagi meraba teori tapi perpaduan antara teori dan pengembangan serta manfat rilnya di dunia nyata. ya, level beliau di s3, karena pemaparanya sudah ia implementasikan di kehidupan nayatanya. misalnya program penemuak air, pendirian universitas pertahananya, bahkan di ranah olah raga sudah membangung banyak stadion juga membuat kompetisi juga membuat tim sepakbola yang fokusnya mencetak bibit ungul bahkan sudah beliau kirim para anak muda ke sekolah sepakbola terbaik yang ada di qatar. jadi pak prabowo mendialektikan antara teori (17 program priotiasnya) dengan karya2 nyatanya. ya beliau sudah ke level terdalam (filosofis), menghadirkan solusi ke akar permasalahanya, misalnya soal program perbaikan gizinya. ya, memang beliau di level doktor.

pak anies dan pak ganjar akan saya pertimbangkan di pemilihan presiden selanjutnya. semoga levelnya bisa mengunguli pak prabowo sat ini.

namun, untuk sat ini pak prabowo berada di level lain.  hanya beliau yang mumpuni memimpin negara besar ini, apalagi di situasi geopolitik yang butuh keputusan2 taktis strategis di tingkat dunia, tidak sekedar teoretis. 

insyalah jika pak prabowo presiden, akan banyak toko muda beliau rangkul dan dibimbing untuk bisa memimpin negeri ini. buktinya banyak pemimpin keren yang ada sat ini dipromosikan pak prabowo, salah satunya pak anies baswedan. 
aih, pak prabs, kesatria sekali engkau ini🥲

al in prabowo🔥
for you, ma presiden❤️",Pemimpin bangsa untuk Indonesia maju
"semua  bacapres keren tapi saya terharu sampai berkaca kaca mata saya ketika pak prabowo refrensi diri seolah tdk mau berkacatp isinya merefleksikan keinginan kemajuan untuk rakyat indonesia merdeka dan berdiri sendiri. saya setuju sekali pak, indonesia harus bersatu utk mencapai indonesia emas, sehat selalu pak prabowo.",Pemimpin bangsa untuk Indonesia maju
"semoga bpk, prabowo bisa menjadi presiden,bisa menjaga negeri indonesia dari penjajah,dalam /luar negri,dan korupsi bisa hilang dari indonesia,dan mengerti ke adan rakyat indonesia dalam kebutuhan pekerjan,pendidikan,gizi, dan tani❤",Pemimpin bangsa untuk Indonesia maju
sesi terakhir refleksi pak prabowo sampai terharu dan menangis terlihat tulus mengabdi unt negara indonesia semua gagasan2 beliau semoga indonesia menjadi negara yg semakin baik semakin maju semakin mandiri di bawah kepemimpinan siapapun presiden yg akan terpilih karena menurut saya semua bakal calon presiden2 ini sudah yg terbaik amin,Pemimpin bangsa untuk Indonesia maju
"tahun depan awal babak baru akan segera dimulai, pergantian presiden yg akan membawa indonesia ke jalur yg lebih baik atau lebih buruk, maka dari itu saya ingin memberitahu bahwa yg akan menjadi presiden selanjutnya adalah prabowo subianto 🎉🎉",Pemimpin bangsa untuk Indonesia maju
"saya yakin kalau si ganjar menang pilpres nti pasti bendera pelangi🌈 bnyak bertebaran di indonesia
dan undangan undangan pernikahan sesama jenis di sahkan ya
sedangkan dia aja hobi y nonton bokep😂😂😂😂😂
 gua si tetap pak prabowo",Pemimpin bangsa untuk Indonesia maju
"memang beliau prabowo subianto pantang menyerah untuk menjadi seorang presiden ri, meskipun 2 kali kalah tetapi pantang menyerah karna niat tulus untuk menjadi kan bangsa indonesia ini menjadi indonesia emas 🏆",Pemimpin bangsa untuk Indonesia maju
"sebelum saya meningal, saya ingin melihat indonesia menjadi negara bermartabat dan terhormat, tidak ada kemiskinan
prabowo subianto",Pemimpin bangsa untuk Indonesia maju
"sat nya macan asia yg tidur bangun kembali,,, pak prabowo presiden indonesia satnya indonesia jadi macan asia dan di segani dunia",Pemimpin bangsa untuk Indonesia maju
"bapak prabowo berbicara dengan bukti lapangan atas risetnya terjun langsung , saya lebih mantap  melihat kewibawanya sebagai calon pemimpin bangsa indonesia , semangat merah putih nya luar biasa , saya jujur saja sejak dulu saya tidak suka dengan bapak prabowo sewaktu mencalonkan presiden waktu dulu sat bersaing dengan presiden bapak jokowi , krna bapak prabowo belum mencolok pembuktian lapangan , alhamdulilah atas izin alah subhana watala bapak d berikan jalan untuk membuktikan sepak terjangnya melalu kemhan ri bapak prabowo subianto hebat",Pemimpin bangsa untuk Indonesia maju
"semakin membingungkan untuk 2024.. antara ganjar dan prabowo..
pengalaman pengambilan keputusn pemerintahan, pnyelesaian masalah, ada di ganjar..tp prabowo paling mengerti kondisi indonesia",Pemimpin bangsa untuk Indonesia maju
"sebagai rakyat biasa, ibu rumah tanga dan pelaku usaha kecil... saya butuh karya nyata dan bukan janji.
dan karya nyata pak jokowi sangat saya rasakan, maka saya pasti pilih cares yg sudah melakukan karya nyata, bukan cuma janji dan retorika ... akan melakukan ini dan itu... dan itu sudah terlihat jelas dari jejak mereka yang lalu.
semoga tuhan melindungi indonesia, menjauhkan dari pemimpin yang buruk dan yang hanya modal janji.",Pemimpin bangsa untuk Indonesia maju
prabowo subianto for indonesia🇮🇩,Pemimpin bangsa untuk Indonesia maju
percayalah indonesia akan hebat bila dipimpin oleh pak prabowo dan pak anies secara bergandengan...krn dua figur tsb saling bisa mengisi kekurangan masing2....,Pemimpin bangsa untuk Indonesia maju
prabowo prsedin indonesia 2050😂,Pemimpin bangsa untuk Indonesia maju
"kata mantan presiden gusdur, orang yang paling ikhlas pada rakyat indonesia adalah prabowo subianto",Pemimpin bangsa untuk Indonesia maju
"menangis ku terharu mendengar pak prabowo menceritakan pengalaman hidupnya.  semoga bapak prabowo  sehat selalu ,  dan terpilih menjadi pemimpin indonesia.  jangan lupakan kami pak",Pemimpin bangsa untuk Indonesia maju
"merinding langsung terakhir refleksi pak prabowo. 
semoga kita mencintai produk buatan indonesia 
aku cinta produk indonesia 💪",Pemimpin bangsa untuk Indonesia maju
"setelah nonton ini sampai selesai. over al ada beberapa jawaban yang tidak sesuai dengan pertanyan yang diberikan. terus dari ketiga bakal calon sat melakukan refleksi yang paling buat saya merinding adalah sat prabowo hanya hormat dan mengutarakan bahwa dia ingin benar benar membuat indonesia menjadi negara yang terhormat. semua kita produksi sendiri. pernyatan ini hampir sama dengan pernyatan bapak saya sat ngobrol soal indonesia, kata bapak saya negara kita ini kalau ditembok semua rakyatnya masih bisa sejahtera. semua ada dindonesia. dibanding negara tetanga yang sda harus bergantung pada negara lain, kita indonesia bisa hidup semua ada dindonesia.",Pemimpin bangsa untuk Indonesia maju
"pak prabowo yes ,, seperti sudah sangat dalam mengenal secara detail bangsa indonesia tercinta,, menguasai secara global dan juga detail masalah2 bangsa ,, dan tau bagaimana dan yakin langkah-langkah apa yg akan diterapkan,, 

semangat!!",Pemimpin bangsa untuk Indonesia maju
"prabowo katakan akan swa sembada pangan... wong dikasi proyek oleh presiden dalam mengelola lahan untuk penanaman singkong, eh gagal total, batal deh swa sembada singkong 🤣🤣🤭",Pemimpin bangsa untuk Indonesia maju
"sangat terharu dg refleksi bapak prabowo kali ini. sudah terlihat niat dan keinginan besar dr hati untuk memajukan bangsa indonesia menjadi lebih baik. 
semoga bisa terwujutkan bapak saya selalu mendukungmu mewujudkan bangsa ini maju
🙏🙏💪💪💪",Pemimpin bangsa untuk Indonesia maju
"bowo ni tdk nyambungbjawab pertanyan...bliau ni sda tua sda g enerjik sda g cocoxk p
mimpin indonesia yg sngat luar ni.....",Pemimpin bangsa untuk Indonesia maju
"dalam analisis pribadi saya, saya memahami pak prabowo sangat ikhlas kepada indonesia, sangat sayang kepada indonesia, tapi sat ini sebaiknya anis dulu yg mengisi dan memenangkan pilpres tahun depan, dikarenakan presiden dari partai sebelumnya yakni jokowi dari partai pdip sudah membuat indonesia sangat kusut, di ibaratkan benang indonesia ini dari ujung benang yang di aceh sampe  benang di ujung satunya, merauke. sangat kusut di setiap titik daerahnya. sehinga tugas anis kedepan adalah perlahan membenahi satu persatu benang  yg kusut itu dengan intelektual yg dia miliki, saya rasa dia mampu membuat benang indonesia menjadi kembali sedia kala lagi, dan bahkan lebih baik dari sebelum sebelumnya.",Pemimpin bangsa untuk Indonesia maju
"indonesia maju dibawah kepemimpinan pak jokowi, hukum ditegakan setegak-tegaknya, pembangunan merata diseluruh indonesia, ekonomi terbukti kuat sat diguncang covid, banyak lagi keberhasilan-keberhasilan jokowi untuk negeri ini, dan ganjar lah satu2nya yg dapat meneruskan legacy pa jokowi. jangan sampai indonesia ini jatuh lagi dari kemajuan yang sudah dicapai 🙏🙏",Pemimpin bangsa untuk Indonesia maju
"ini hanya kesan pribadi setelah melihat tayangan ini : pak anies lbh kepada orang yg idealis, beliau melihat potensi ke depan, gagasanya memang tidak akan bisa dirasakan plek ketiplek dalam masa kepemimpinan yang hanya sebentar tanpa dukungan yg besar (kesadaran yg sama tanpa adanya benturan kepentingan) cita2 yg sangat tingi dan mulia apabila sekiranya benar bisa terjadi, indonesia benar2 akan menjadi negeri yg ideal (bnr2 tanah surga) tantangan bagi beliau jika menjadi presiden sepertinya akan lebih banyak dari dalam pemerintahan sendiri dan stakeholder terkait nantinya, sementara pak ganjar ini orangnya lebih praktis, sudut pandangnya present, orang seperti beliau bisa merealisasikan semua target yg ingin dicapai dengan cepat dengan cara yg paling praktis dan taktis, tapi kelemahan orang2 praktis itu, krna sudut pandangnya pendek, tiap2 kebijakan nti yg diambil pasti akan mendapatkan banyak tantangan2 dari imbas kebijakan jangka pendeknya yg tidak menilik dari banyak sisi. (jujurly agak bingung sama paparan beliau mungkin bahasanya ketingian juga buat orang seperti saya) , kesan pertama terhadap pak prabowo beliau ini orang yg karismatik dan yg pasti berwibawa khas2 militer tapi ada nuansa kek kakek/sesepuh/orang yg dituakan yg bakal kita cari ketika kita punya masalah, dl untuk meminta petuah atau nasehat (ngerti kan), paparan beliau juga tidak terlalu rapih, kesan2/inti yg ingin disampaikan  tidak bisa dieksekusi dengan terlalu baik juga ke audiens,, tapi audiens tetap mengerti dan menyukai apa yg beliau paparkan,, beliau akan menjadi pemimpin yg menyenangkan tapi kalau kontrol terhadap bawahan dalam kepemimpinan beliau kurang baik,, praktik2 lama akan tetap berjalan seperti sblm2nya.. sekian kesan pribadi saya sbg rakyat jelata kurang dan lebihnya harap dimaklum saja, terima kasih 🙏",Pemimpin bangsa untuk Indonesia maju
"saya lebih fokus baca komentar dari 52ribu komentar, cuma dua nama yang paling banyak diperbincangkan dan didukung. 1 . anies 2. prabowo , ada beberapa kesimpulan saya;

1. masyarakat indonesia semakin cerdas dan peduli.
2. cuma pendukung anies dan prabowo yang paling banyak yang  nonton edukasi begini. berarti pendukung anies dan prabowo adalah orang-orang cerdas",Pemimpin bangsa untuk Indonesia maju
"refleksi prabowo adalah nasib rakyat indonesia .. bukan lagi tentang diri pribadi ... seperti itulah seharusnya pemimpin... salut ps for 2024... satu hal lagi banyak mereka yang belum paham tentang jawaban ps.. dinilai puter2..dsb, padahal jawaban yang disampaikan beliau adalah benar2 pondasi/dasar/akar dari masalah ... seperti yang pernah beliau sampaikan ""jika ingin prajurit yang hebat dan jika ingin generasi muda memilki mental health yang kuat maka yang perlu diperhatikan adalah isi perut/gizinya (kesejahteranya terlebih dahulu yang diutamakan) karena sepintar2nya ,sekuat-kuatnya seseorang/manusia mereka bisa menjadi b0doh dan lemah disat tidak mendapatkan kesejahteran/hidup yang layak dinegara nkri yang kita cintai..",Pemimpin bangsa untuk Indonesia maju
"indonesia ini ibarat kehidupan savana yang keras, disana terdapat hewan2 besar yang kuat dan tanguh yg dipimpin oleh sosok singa sebagai raja rimbanya, singa adalah hewan yg pemberani, kuat, tanguh, berkharisma dan disegani hewan2 di seluruh savana. begitupun dengan negeri indonesia ku tercinta ini, di sini hidup berbagai macam ras, suku dan agama yang berbeda-beda tidak gampang memimpin negeri ini dibutuhkan sosok yang kuat, tegas, tanguh dan disegani lawan seperti singa agar negeri ini kedepanya jadi negeri yg makmur, maju dan bermartabat. dan sosok karakter pemimpin seperti itu saya lihat ada semua dalam diri pak prabowo. #jatimbersamaprabowo🔥",Pemimpin bangsa untuk Indonesia maju
